CODIGO_DA_IES;NOME_DA_IES;SIGLA;CATEGORIA_DA_IES;COMUNITARIA;CONFESSIONAL;FILANTROPICA;ORGANIZACAO_ACADEMICA;CODIGO_MUNICIPIO_IBGE;MUNICIPIO;UF;SITUACAO_IES
3078;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - DUPLICIDADE COM CÓD 56;;Pública;N;N;N;Universidade;;;;Extinta
18407;FACULDADE FRONTEIRA - FECAF;FECAF;Privada;N;N;N;Faculdade;;;;Extinta
725;FACULDADE ESTADUAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE PARANAGUÁ - FAFIPAR;FAFIPAR;Pública;N;N;N;Faculdade;;;;Extinta
26840;ESCOLA DE GOVERNO DO MARANHÃO - EGMA;EGMA;Pública;N;N;N;Escola de Governo;;;;Ativa
5537;FACULDADES VALE DO CARANGOLA - FAVALE - FAVALE;FAVALE;Pública;N;N;N;Faculdade;;;;Extinta
14189;Faculdade Presidente Antônio Carlos de Mariana - FUCIJUR Mariana;FUCIJUR Mariana;Privada;N;N;N;Faculdade;;;;Extinta
2757;FACULDADE JK ADMINISTRAÇÃO DE VALPARAÍSO - FACULDADE JK;FACULDADE JK;Privada;N;N;N;Faculdade;;;;Extinta
930;FACULDADE DE EDUCAÇÃO DE ALTA FLORESTA - FEAFLOR;FEAFLOR;Privada;N;N;N;Faculdade;;;;Extinta
22134;Faculdade de Ciências Jurídicas de Serra;;Privada;N;N;N;Faculdade;;;;Extinta
5376;Faculdades Adamantinenses Integradas;;Pública;N;N;N;Faculdade;;;;Extinta
1738;Faculdade São Lucas Porto Velho - FSL;FSL;Privada;N;N;N;Faculdade;;;;Extinta
11206;Escola de Educação Física do Exército;;Pública;N;N;N;Faculdade;;;;Extinta
1825;FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS - FEAD;FEAD;Privada;N;N;N;Faculdade;;;;Extinta
1925;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS SANTO AGOSTINHO - FACISA;FACISA;Privada;N;N;N;Faculdade;;;;Extinta
2008;INSTITUTO SUPERIOR DE EDUCAÇÃO DE SÃO GOTARDO - CESG;CESG;Privada;N;N;N;Faculdade;;;;Extinta
5193;Universidade Estadual do Oeste do Paraná;;Pública;N;N;N;Universidade;;;;Extinta
15791;Faculdade de Rondônia - FARO;FARO;Privada;N;N;N;Faculdade;;;;Extinta
19951;FACULDADE DE GESTAO E NEGOCIOS DE MACEIO - FGN MACEIO;FGN MACEIO;Privada;N;N;N;Faculdade;;;;Extinta
1971;FACULDADE DE TECNOLOGIA MORUMBI SUL - FATEC-MS;FATEC-MS;Privada;N;N;N;Faculdade;;;;Extinta
4099;ESCOLA AGROTÉCNICA FEDERAL DE BARBACENA - EAFB;EAFB;Pública;N;N;N;Faculdade;;;;Extinta
1860;FACULDADE DE CIÊNCIAS GERENCIAIS PADRE ARNALDO JANSSEN - FAJANSSEN;FAJANSSEN;Privada;N;N;N;Faculdade;;;;Extinta
1342;Faculdade Doctum de Pedagogia da Serra - DOCTUM;DOCTUM;Privada;N;N;N;Faculdade;;;;Extinta
2073;INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO - ISE-PADRAO;ISE-PADRAO;Privada;N;N;N;Faculdade;;;;Extinta
5576;Faculdade de Tecnologia de Mogi das Cruzes;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
19342;FACULDADE UNINABUCO MANAUS - NABUCO MANAUS;NABUCO MANAUS;Privada;N;N;N;Faculdade;;;;Extinta
17708;FACULDADE ESTADUAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE UNIÃO DA VITÓRIA - FAFI;FAFI;Pública;N;N;N;Faculdade;;;;Extinta
2243;FACULDADE PARAÍBANA - FAP;FAP;Privada;N;N;N;Faculdade;;;;Extinta
10921;FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO - FACEMA;FACEMA;Privada;N;N;N;Faculdade;;;;Extinta
2260;FACULDADE DE TECNOLOGIA IESVILLE - FATI;FATI;Privada;N;N;N;Faculdade de Tecnologia;;;;Extinta
3596;FACULDADE AMÉRICA LATINA;;Privada;N;N;N;Faculdade;;;;Extinta
329;ESCOLA SUPERIOR DE AGRONOMIA DE PARAGUAÇÚ PAULISTA - ESAPP;ESAPP;Privada;N;N;N;Faculdade;;;;Extinta
18290;FACULDADE INTEGRADA DE LONDRINA - INTEGRADA;INTEGRADA;Privada;N;N;N;Faculdade;;;;Extinta
180;FACULDADE DE DIREITO DE CARUARU - FADICA;FADICA;Privada;N;N;N;Faculdade;;;;Extinta
5693;Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
3392;FACULDADE DA ACADEMIA BRASILEIRA DE EDUCAÇÃO E CULTURA - FABEC;FABEC;Privada;N;N;N;Faculdade;;;;Extinta
3489;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CONSELHEIRO LAFAIETE - FACESA;FACESA;Privada;N;N;N;Faculdade;;;;Extinta
2622;INSTITUTO SUPERIOR DE EDUCAÇÃO DA SERRA - ISES;ISES;Privada;N;N;N;Faculdade;;;;Extinta
2275;FACULDADE SANTO AGOSTINHO - FASA;FASA;Privada;N;N;N;Faculdade;;;;Extinta
22169;Faculdade de Ciências Jurídicas de Marília;;Privada;N;N;N;Faculdade;;;;Extinta
3313;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE BAMBUÍ - CEFET-BAMBUÍ;CEFET-BAMBUÍ;Pública;N;N;N;Centro Federal de Educação Tecnológica;;;;Extinta
2810;INSTITUTO SUPERIOR DE EDUCAÇÃO ANÍSIO TEIXEIRA - ISEAT;ISEAT;Pública;N;N;N;Faculdade;;;;Extinta
5075;ESCOLA AGROTÉCNICA FEDERAL DE CÁCERES;;Pública;N;N;N;Instituição Especialmente Credenciada para oferta de cursos lato sensu;;;;Extinta
2348;INSTITUIÇÃO DE ENSINO SÃO FRANCISCO - IESF;IESF;Privada;N;N;N;Faculdade;;;;Extinta
2844;FACULDADE SALESIANA DOM BOSCO DE PIRACICABA - FSDB;FSDB;Privada;N;N;N;Faculdade;;;;Extinta
5484;Universidade Regional do Cariri;;Pública;N;N;N;Universidade;;;;Extinta
5359;Universidade Estadual de Campinas;;Pública;N;N;N;Universidade;;;;Extinta
2146;FACULDADE DO ACRE - FAC;FAC;Privada;N;N;N;Faculdade;;;;Extinta
1868;INSTITUTO SUPERIOR DE EDUCAÇÃO DE SANTOS DUMONT - ISESD;ISESD;Privada;N;N;N;Faculdade;;;;Extinta
5682;Faculdade de Tecnologia de Piracicaba;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
3472;INSTITUTO SUPERIOR DE EDUCAÇÃO DE PASSOS - ISEP;ISEP;Pública;N;N;N;Faculdade;;;;Extinta
19405;FACULDADES INTEGRADAS CESUMAR DE LONDRINA - CESUMAR;CESUMAR;Privada;N;N;N;Faculdade;;;;Extinta
1767;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;;Privada;N;N;N;Faculdade;;;;Extinta
21932;Instituto Una de Jataí - Una;Una;Privada;N;N;N;Faculdade;;;;Extinta
3476;FACULDADE DE FILOSOFIA E LETRAS DE DIAMANTINA - FAFIDIA;FAFIDIA;Pública;N;N;N;Faculdade;;;;Extinta
811;FACULDADE VALE DO APORÉ - FIC;FIC;Privada;N;N;N;Faculdade;;;;Extinta
26990;Escola de Saúde Pública Do Estado de Mato Grosso - ESPMT;ESPMT;Privada;N;N;N;Escola de Governo;;;;Ativa
950;UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM - UNINOVA;UNINOVA;Pública;N;N;N;Faculdade;;;;Extinta
4135;Faculdade Uninorte - FAC Norte;FAC Norte;Privada;N;N;N;Faculdade;;;;Extinta
1262;FACULDADE ADVENTISTA DE EDUCAÇÃO DO NORDESTE - FAENE;FAENE;Privada;N;N;N;Faculdade;;;;Extinta
15501;Faculdade de Tecnologia SENAI Roberto Simonsen;;Privada;N;N;N;Faculdade;;;;Extinta
4178;FACULDADE EVILÁSIO FORMIGA - FEF;FEF;Privada;N;N;N;Faculdade;;;;Extinta
11095;Academia Militar das Agulhas Negras;;Pública;N;N;N;Faculdade;;;;Extinta
5784;Faculdade de Tecnologia Estudante Rafael Almeida Camarinha - Marilia;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
3185;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE SÃO VICENTE DO SUL - CEFETSVS;CEFETSVS;Pública;N;N;N;Centro Federal de Educação Tecnológica;;;;Extinta
24876;Faculdade de Direito e Negócios - FDN;FDN;Privada;N;N;N;Faculdade;;;;Ativa
2797;FACULDADE DO LITORAL SUL - FLS;FLS;Privada;N;N;N;Faculdade;;;;Extinta
1103;FACULDADE DE ADMINISTRAÇÃO SÃO PAULO - FAPI;FAPI;Privada;N;N;N;Faculdade;;;;Extinta
9862;Faculdade de Tecnologia de Bebedouro;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
1814;FACULDADE DE CIÊNCIAS SOCIAIS E APLICADAS DE DIAMANTINO - UNED;UNED;Pública;N;N;N;Faculdade;;;;Extinta
558;FACULDADE DE ARTES DO PARANÁ - FAP;FAP;Pública;N;N;N;Faculdade;;;;Extinta
18474;FACULDADE UNA DE CATALÃO - UNA;UNA;Privada;N;N;N;Faculdade;;;;Extinta
21893;FACULDADE MAURÍCIO DE NASSAU DE SANTO ANDRÉ - FMN SANTO ANDRÉ;FMN SANTO ANDRÉ;Privada;N;N;N;Faculdade;;;;Extinta
13758;ESCOLA DE ADMINISTRAÇÃO DE BRASÍLIA - EAB;EAB;Privada;N;N;N;Faculdade;;;;Extinta
302;FACULDADE DIVINÓPOLIS - FACED;FACED;Privada;N;N;N;Faculdade;;;;Extinta
3181;UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ;;Privada;N;N;N;Faculdade;;;;Extinta
9501;Faculdade de Tecnologia Sebrae;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
3788;FACULDADE JUIZ DE FORA - FJF;FJF;Privada;N;N;N;Faculdade;;;;Extinta
3460;INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE ITUIUTABA - ISEPI;ISEPI;Pública;N;N;N;Faculdade;;;;Extinta
844;FACULDADE DE AGRONOMIA E ENGENHARIA FLORESTAL DE GARÇA - FAEF;FAEF;Privada;N;N;N;Faculdade;;;;Extinta
3152;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA RITA DO SAPUCAÍ - ISE;ISE;Privada;N;N;N;Faculdade;;;;Extinta
3046;UNIVERSIDADE ESTADUAL DA PARAÍBA;;Pública;N;N;N;Universidade;;;;Extinta
3863;FACULDADE PROFESSOR DIRSON MACIEL DE BARROS;;Pública;N;N;N;Faculdade;;;;Extinta
26780;ESCOLA NAVAL - EN;EN;Pública;N;N;N;Faculdade;;;;Ativa
4417;FACULDADE DE ENFERMAGEM DE BELO JARDIM - FAEB;FAEB;Pública;N;N;N;Faculdade;;;;Extinta
2776;Faculdades Integradas Norte Capixaba - Fanorte;;Privada;N;N;N;Faculdades Integradas;;;;Extinta
464;FACULDADE DE ECONOMIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO - FEC-FAAP;FEC-FAAP;Privada;N;N;N;Faculdade;;;;Extinta
3038;UNIVERSIDADE DO ESTADO DE MATO GROSSO;;Pública;N;N;N;Universidade;;;;Extinta
395;FACULDADE DE CIÊNCIAS CONTÁBEIS DE LUCÉLIA - CEALPA;CEALPA;Privada;N;N;N;Faculdade;;;;Extinta
2195;FACULDADE DO BELO JARDIM;;Pública;N;N;N;Faculdade;;;;Extinta
1066;INSTITUTO DE ENSINO E PESQUISA OBJETIVO - IEPO;IEPO;Privada;N;N;N;Faculdade;;;;Extinta
1763;FACULDADE DE TECNOLOGIA SENAI CHAPECÓ - SENAI;SENAI;Privada;N;N;N;Faculdade;;;;Extinta
11384;FACULDADE ANHANGUERA DE RIBEIRÃO PRETO;;Privada;N;N;N;Faculdade;;;;Extinta
3798;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;;Privada;N;N;N;Universidade;;;;Extinta
3390;CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE;;Pública;N;N;N;Centro Universitário;;;;Extinta
18154;FACULDADE INTEGRADA DE GUARAPUAVA - INTEGRADA;INTEGRADA;Privada;N;N;N;Faculdade;;;;Extinta
22213;FACULDADE UNAMA DE CASTANHAL - UNAMA CASTANHAL;UNAMA CASTANHAL;Privada;N;N;N;Faculdade;;;;Extinta
19332;FACULDADE UNINABUCO BELÉM - NABUCO BELÉM;NABUCO BELÉM;Privada;N;N;N;Faculdade;;;;Extinta
2088;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTO AGOSTINHO DE TERESINA - ISA;ISA;Privada;N;N;N;Faculdade;;;;Extinta
460;FACULDADE DE ARTES PLÁSTICAS DA FUNDAÇÃO ARMANDO ALVARES PENTEADO - FAAP;FAAP;Privada;N;N;N;Faculdade;;;;Extinta
20547;Faculdade Uninta Itapipoca;;Privada;N;S;N;Faculdade;;;;Extinta
1787;FACULDADE ANHANGUERA DE JOINVILLE - IESVILLE;IESVILLE;Privada;N;N;N;Instituto Superior ou Escola Superior;;;;Extinta
557;ESCOLA DE MÚSICA E BELAS ARTES DO PARANÁ - EMBAP;EMBAP;Pública;N;N;N;Faculdade;;;;Extinta
14367;FACULDADE EFICAZ - FACULDADE EFICAZ;FACULDADE EFICAZ;Privada;N;N;N;Faculdade;;;;Extinta
4871;UNIVERSIDADE DO CONTESTADO;;Privada;N;N;N;Universidade;;;;Extinta
22235;Faculdade de Ciências Jurídicas de Pouso Alegre;;Privada;N;N;N;Faculdade;;;;Extinta
3874;Faculdade Projeção de Planaltina - FAPRO;FAPRO;Privada;N;N;N;Faculdade;;;;Extinta
12415;FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ - FMN Maceió;FMN Maceió;Privada;N;N;N;Faculdade;;;;Extinta
18408;FACULDADE TABOÃO - FECAF;FECAF;Privada;N;N;N;Faculdade;;;;Extinta
4823;FACULDADE DE TECNOLOGIA EVOLUÇÃO - FECET;FECET;Privada;N;N;N;Faculdade;;;;Extinta
21937;FACULDADE INTEGRADA DE CAMPO GRANDE - INTEGRADA;INTEGRADA;Privada;N;N;N;Faculdade;;;;Extinta
2791;FACULDADE DE CIÊNCIAS AGRÁRIAS E EXATAS DE PRIMAVERA DO LESTE;;Privada;N;N;N;Faculdade;;;;Extinta
18406;FACULDADE CAMPOS - FECAF;FECAF;Privada;N;N;N;Faculdade;;;;Extinta
2577;INSTITUTO SUPERIOR DE MÚSICA DE SÃO LEOPOLDO - ISM;ISM;Privada;N;N;N;Faculdade;;;;Extinta
4737;CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO;;Pública;N;N;N;Faculdade;;;;Extinta
18490;Instituto Politécnico Doctum de Guarapari;;Privada;N;N;N;Faculdade;;;;Extinta
3461;FACULDADE DE FILOSOFIA DE PASSOS - FAFIPA;FAFIPA;Pública;N;N;N;Faculdade;;;;Extinta
2157;INSTITUTO SUPERIOR DE EDUCAÇÃO SANT´ANA - ISESA;ISESA;Privada;N;N;N;Faculdade;;;;Extinta
5680;Fatec Cruzeiro - Prof. Waldomiro May;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
2010;FACULDADE ESAMC SOROCABA - ESAMC;ESAMC;Privada;N;N;N;Faculdade;;;;Extinta
4817;FACULDADE DE TECNOLOGIA SENAI ANCHIETA;;Privada;N;N;N;Faculdade;;;;Extinta
22224;FACULDADE UNIVERITAS UNIVERSUS VERITAS SÃO JOSÉ DO RIO PRETO - UNIVERITAS SJP;UNIVERITAS SJP;Privada;N;N;N;Faculdade;;;;Extinta
3309;FACULDADE DE TECNOLOGIA INTERNACIONAL - FATEC INTERNACIONAL;FATEC INTERNACIONAL;Privada;N;N;N;Faculdade;;;;Extinta
22157;Faculdade de Ciências Jurídicas de Serrinha;;Privada;N;N;N;Faculdade;;;;Extinta
2553;Faculdade Dom Pedro II - Luis Eduardo Magalhães - FDP II LEM;FDP II LEM;Privada;N;N;N;Faculdade;;;;Extinta
22150;Faculdade de Ciências Jurídicas de Ribeirão das Neves;;Privada;N;N;N;Faculdade;;;;Extinta
2736;INSTITUTO TECNOLÓGICO DE CARATINGA - ITC;ITC;Privada;N;N;N;Faculdade;;;;Extinta
3462;FACULDADE DE ENFERMAGEM DE PASSOS - FAENPA;FAENPA;Pública;N;N;N;Faculdade;;;;Extinta
4195;UNIVERSIDADE DO SUL DE SANTA CATARINA;;Privada;N;N;N;Universidade;;;;Extinta
5593;FACULDADE ADVENTISTA DE HORTOLÂNDIA - UNASP HORTOLÂNDIA - FAH/UNASP-HT;FAH/UNASP-HT;Privada;N;N;N;Faculdade;;;;Extinta
3684;FUNDAÇÃO DE ENSINO SUPERIOR DE CLEVELÂNDIA - FESC;FESC;Privada;N;N;N;Faculdade;;;;Extinta
463;Faculdade de Comunicação e Marketing da Fundação Armando Álvares Penteado - FACOM-FAAP;FACOM-FAAP;Privada;N;N;N;Faculdade;;;;Extinta
2077;FACULDADE ANGLO-AMERICANO - FAA;FAA;Privada;N;N;N;Faculdade;;;;Extinta
6490;Faculdade de Tecnologia de Mauá;;Pública;N;N;N;Faculdade;;;;Extinta
1158;FACULDADE RUY BARBOSA DE CIÊNCIA DA COMPUTAÇÃO - FRBCC;FRBCC;Privada;N;N;N;Faculdade;;;;Extinta
3464;FACULDADE DE ENGENHARIA DE PASSOS - FEP;FEP;Pública;N;N;N;Faculdade;;;;Extinta
2794;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO - FAIESP;FAIESP;Privada;N;N;N;Faculdade;;;;Extinta
4322;FACULDADE MUNICIPAL DE PALHOÇA;;Pública;N;N;N;Faculdade;;;;Extinta
999;FACULDADE DE DIREITO DE BAURU - FDB;FDB;Privada;N;N;N;Faculdade;;;;Extinta
5715;FACULDADE DE TECNOLOGIA DE LINS;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
8817;Faculdade de Tecnologia de São Roque;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
840;FACULDADE VITORIANA DE TECNOLOGIA - FVT;FVT;Privada;N;N;N;Faculdade;;;;Extinta
12763;FACULDADE SANTA CASA - FSC;FSC;Privada;N;N;N;Faculdade;;;;Em atividade
1095;FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS DE MONTE ALTO - FAN;FAN;Privada;N;N;N;Faculdade;;;;Extinta
1654;INSTITUTO DE ENSINO SUPERIOR DE NOVA VENÉCIA - INESV;INESV;Privada;N;N;N;Instituto Superior ou Escola Superior;;;;Extinta
25817;ESCOLA NACIONAL DE FORMAÇÃO E APERFEIÇOAMENTO DE MAGISTRADOS - ENFAM;ENFAM;Pública;N;N;N;Escola de Governo;;;;Ativa
680;FACULDADES INTEGRADAS DE PEDRO LEOPOLDO - FIPEL;FIPEL;Privada;N;N;N;Faculdade;;;;Extinta
19050;FACULDADE INTEGRADA DE CARIACICA - MULTIVIX CARIAC;MULTIVIX CARIAC;Privada;N;N;N;Faculdade;;;;Extinta
18652;Faculdade UniJuazeiro - FacJuazeiro;FacJuazeiro;Privada;N;N;N;Faculdade;;;;Extinta
19735;FACULDADE RENOVAÇÃO DE LONDRINA - RENOVAÇÃO;RENOVAÇÃO;Privada;N;N;N;Faculdade;;;;Extinta
18362;Faculdade de Tecnologia - FATEC de Pompéia;;Pública;N;N;N;Faculdade;;;;Extinta
2609;INSTITUTO SUPERIOR DE EDUCAÇÃO DE TUPI PAULISTA - ISETP;ISETP;Privada;N;N;N;Faculdade;;;;Extinta
25721;INSTITUTO ESTADUAL CARLOS GOMES - IECG;IECG;Pública;N;N;N;Faculdade;;;;Ativa
3466;FACULDADE DE SERVIÇO SOCIAL DE PASSOS - FASESP;FASESP;Pública;N;N;N;Faculdade;;;;Extinta
2307;INSTITUTO SUPERIOR DE EDUCAÇÃO DE ITABIRA - ISEI;ISEI;Privada;N;N;N;Faculdade;;;;Extinta
1442;FACULDADE DE DIREITO DE TANGARÁ DA SERRA;;Privada;N;N;N;Faculdade;;;;Extinta
1147;FACULDADE RUY BARBOSA DE PSICOLOGIA - FRBPSIC;FRBPSIC;Privada;N;N;N;Faculdade;;;;Extinta
24465;ACADEMIA DE POLÍCIA MILITAR DO ESPÍRITO SANTO - APM/ES;APM/ES;Pública;N;N;N;Faculdade;;;;Ativa
3872;FACULDADE DE TECNOLOGIA SÃO CARLOS - FATESC;FATESC;Privada;N;N;N;Faculdade de Tecnologia;;;;Extinta
1668;FACULDADE PITÁGORAS DE MINAS GERAIS;;Privada;N;N;N;Faculdade;;;;Extinta
5129;ESCOLA AGROTÉCNICA FEDERAL DE CERES;;Pública;N;N;N;Faculdade;;;;Extinta
2563;INSTITUTO SUPERIOR DE EDUCAÇÃO PADRE JOÃO BAGOZZI - COSJISUP;COSJISUP;Privada;N;N;N;Faculdade;;;;Extinta
13971;INSTITUTO DE ENSINO SUPERIOR INTEGRADO - IESI;IESI;Privada;N;N;N;Faculdade;;;;Extinta
21367;FACULDADE MAURÍCIO DE NASSAU DE CAMPINAS - FMN CAMPINAS;FMN CAMPINAS;Privada;N;N;N;Faculdade;;;;Extinta
2912;FACULDADE MARIA MILZA - CAMPUS FACTAE - FAMAM-FACTAE;FAMAM-FACTAE;Privada;N;N;N;Faculdade;;;;Extinta
5216;FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA;;Privada;N;N;N;Faculdade;;;;Extinta
27085;Hospital Militar de Área de Brasília - HMAB;HMAB;Pública;N;N;N;Faculdade;;;;Ativa
24554;IBET - Instituto Brasileiro de Estudos Tributários;;Privada;N;N;N;Instituição Especialmente Credenciada para oferta de cursos lato sensu;;;;Ativa
26759;Hospital Militar de Área de São Paulo - HMASP;HMASP;Pública;N;N;N;Instituição Especialmente Credenciada para oferta de cursos lato sensu;;;;Ativa
1994;INSTITUTO DE ENSINO SUPERIOR DE DOURADOS - IESD;IESD;Privada;N;N;N;Instituto Superior ou Escola Superior;;;;Extinta
22153;Faculdade de Ciências Jurídicas de Guanambi;;Privada;N;N;N;Faculdade;;;;Extinta
998;FACULDADE DE SERVIÇO SOCIAL DE BAURU - FSSB;FSSB;Privada;N;N;N;Faculdade;;;;Extinta
960;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ALTA FLORESTA - FACTERFLOR;FACTERFLOR;Privada;N;N;N;Faculdade;;;;Extinta
754;Centro Superior Una de Catalão - UNACAT;UNACAT;Privada;N;N;N;Faculdade;;;;Extinta
544;FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA - FACHI;FACHI;Privada;N;N;N;Faculdade;;;;Extinta
5096;ESCOLA AGROTÉCNICA FEDERAL DE ARAGUATINS;;Pública;N;N;N;Faculdade;;;;Extinta
3982;FACULDADE DE TECNOLOGIA FAMEG - FAMETEC - FAMETEC;FAMETEC;Privada;N;N;N;Faculdade;;;;Extinta
5243;FACULDADE DE CIÊNCIAS JURÍDICAS DE SANTOS DUMONT - FCJSD;FCJSD;Privada;N;N;N;Faculdade;;;;Extinta
3150;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO;;Pública;N;N;N;Faculdade;;;;Extinta
372;FACULDADE DE BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO - FABCI;FABCI;Privada;N;N;N;Faculdade;;;;Extinta
7952;Faculdade de Tecnologia de Jacareí;;Pública;N;N;N;Faculdade de Tecnologia;;;;Extinta
18147;FACULDADE INTEGRADA DE PONTA GROSSA - INTEGRADA;INTEGRADA;Privada;N;N;N;Faculdade;;;;Extinta
1297;FACULDADE DOURADOS - FAD;FAD;Privada;N;N;N;Faculdade;;;;Extinta
11563;FACULDADE DE TECNOLOGIA DA SERRA GAÚCHA - CAXIAS DO SUL;;Privada;N;N;N;Faculdade;;;;Extinta
17707;Universidade Estadual do Norte do Paraná - UENP;UENP;Pública;N;N;N;Universidade;;;;Extinta
3976;INSTITUTO SUPERIOR DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DE ABAETÉ - ISAB;ISAB;Privada;N;N;N;Faculdade;;;;Extinta
16859;Qualin - Faculdade de Saúde - QLN;QLN;Privada;N;N;N;Faculdade;;;;Em atividade
1731;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;;Privada;N;N;N;Faculdade;;;;Extinta
21368;FACULDADE MAURÍCIO DE NASSAU SÃO BERNARDO DO CAMPO - FMN SBC;FMN SBC;Privada;N;N;N;Faculdade;;;;Extinta
1054;ESCOLA BAHIANA DE ADMINISTRAÇÃO - EBA;EBA;Privada;N;N;N;Faculdade;;;;Extinta
3467;FACULDADE DE NUTRIÇÃO DA FUNDAÇÃO DE ENSINO SUPERIOR DE PASSOS - FANUTRI;FANUTRI;Pública;N;N;N;Faculdade;;;;Extinta
15958;Hospital de Clínicas de Porto Alegre;;Privada;N;N;N;Instituição Especialmente Credenciada para oferta de cursos lato sensu;;;;Ativa
6473;Faculdade de Ciências e Tecnologia de Birigui;;Pública;N;N;N;Faculdade;;;;Extinta
14201;Instituto Superior de Ciências Agrárias - ISAP;ISAP;Pública;N;N;N;Faculdade;;;;Extinta
3213;ESCOLA DE ENGENHARIA DE PIRACICABA;;Pública;N;N;N;Faculdade;;;;Extinta
75;FACULDADE ESTADUAL DE EDUCAÇÃO CIÊNCIAS E LETRAS DE PARANAVAÍ - FAFIPA;FAFIPA;Pública;N;N;N;Faculdade;;;;Extinta
25627;Faculdade Univates Nova Mutum;;Privada;N;N;N;Faculdade;;;;Ativa
18642;Faculdade Uninassau Ananindeua - NASSAU ANANINDEUA;NASSAU ANANINDEUA;Privada;N;N;N;Faculdade;;;;Extinta
28985;Faculdade de Tecnologia de Registro - FATEC-REG;FATEC-REG;Pública;N;N;N;Faculdade de Tecnologia;;;;Ativa
11644;FACULDADE PRESBITERIANA AUGUSTO GALVÃO - FAPAG;FAPAG;Privada;N;N;N;Faculdade;;;;Extinta
771;FACULDADE MARIA AUGUSTA RIBEIRO DAHER - FMA;FMA;Privada;N;N;N;Faculdade;;;;Extinta
27067;Hospital Militar da Área de Porto Alegre - HMAPA;HMAPA;Pública;N;N;N;Instituição Especialmente Credenciada para oferta de cursos lato sensu;;;;Ativa
1464;Faculdade de Ciências e Tecnologia Paulistana - FACITEP;FACITEP;Privada;N;N;N;Faculdade;;;;Extinta
22099;Faculdade Belas Artes de São Paulo - FEBASP;FEBASP;Privada;N;N;N;Faculdade;;;;Extinta
4040;ESCOLA AGROTÉCNICA FEDERAL DE UBERLÂNDIA - EAFUDI;EAFUDI;Pública;N;N;N;Faculdade;;;;Extinta
1710;FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO;;Privada;N;N;N;Faculdade;;;;Extinta
1855;CENTRO UNIVERSITÁRIO CATÓLICO DO SUDOESTE DO PARANÁ - UNICS;UNICS;Pública;N;N;N;Centro Universitário;;;;Extinta
25880;Instituto de Ensino de Segurança do Pará - IESP;IESP;Pública;N;N;N;Faculdade;;;;Ativa
21894;FACULDADE MAURÍCIO DE NASSAU DE SOROCABA - FMN SOROCABA;FMN SOROCABA;Privada;N;N;N;Faculdade;;;;Extinta
1957;FACULDADE DE TECNOLOGIA SENAI JOINVILLE - SENAI DE JOINVILLE;SENAI DE JOINVILLE;Privada;N;N;N;Faculdade;;;;Extinta
